Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type,actual_label,predicted_label,predicted_proba
-0.024890522,0.022875033,0.398928,0.08276787,0.018426094,0.000418286,-0.43690565,0.009204042,-0.20934461,-0.02889364,-0.30818138,0.21225785,-0.029324513,0.05250138,0.0,0.0,0.0,0.056887034,0.010476327,0.026063576,0.0,-0.002158131,0.44157773,-0.05197148,-0.45167446,0.0,-0.11826265,0.24037081,0.0,-0.029172722,0.0,0.0,0.0,0.0,-0.08887614,-0.037120637,-0.005691518,-0.038718697,-0.005554442,-0.0145924995,0.0,0.0,0.0,-0.058530558,-0.00202401,-1.0846521,-5.612397,0,0,0.0018406354
-0.01964596,0.017844152,0.35139865,0.03867264,0.01817705,0.00011472608,-0.35717693,0.0057351515,-0.15908481,-0.027651375,-0.5220405,0.22398351,0.039311375,-0.008335899,0.0,0.0,0.0,0.056721076,-0.19727057,-0.14954086,0.0,-0.021557866,0.42016178,-0.037384145,-0.41603294,0.0,-0.12749006,0.23739603,0.0,-0.037780147,0.0,0.0,0.0,0.0,-0.07944433,-0.03928935,-0.00809131,-0.0382841,-0.005264486,-0.025473874,0.0,0.0,0.0,-0.063404396,-0.009082349,-1.0824823,-5.1680574,0,0,0.0016260599
-0.011346345,0.014949519,0.38739517,-0.005035155,0.019752465,0.00011472608,-0.4594092,0.0063502183,-0.16238953,-0.038443472,-0.5383897,0.16949119,0.0077256355,0.034476444,0.0,0.0,0.0,0.0588647,-0.04375296,-0.03231015,0.0,-0.021138454,0.43845087,-0.033339646,-0.42869222,0.0,-0.12201442,0.23813134,0.0,-0.03817058,0.0,0.0,0.0,0.0,-0.087027416,-0.039515566,-0.008586568,-0.04287551,-0.0064909933,-0.025405554,0.0,0.0,0.0,-0.063153245,-0.009082349,-1.0874164,-5.415156,0,0,0.0013955673
-0.0084449835,0.058039747,0.02079454,0.08171329,0.02119989,0.0014472322,-0.54583764,0.007813908,-0.10150541,0.04554644,0.16730937,0.15798634,-0.032323826,-0.031765174,0.0,0.0,0.0,0.04950315,0.022489585,0.06147119,0.0,-0.014459817,0.48517329,-0.055149384,-0.4503658,0.0,-0.115154184,0.24554524,0.0,-0.035419278,0.0,0.0,0.0,0.0,-0.06705049,-0.059058,-0.014043635,-0.04693059,-0.0045101913,-0.013038339,0.0,0.0,0.0,-0.036067065,-0.0087162,-1.1043329,-5.4250755,0,0,0.0025405418
-0.017439613,-0.101648025,-0.53729445,-0.0038146263,0.012698543,7.74003e-05,-0.10291096,0.009488319,-0.035934757,-0.027614156,-0.394735,0.2360209,-0.01988676,0.039488155,0.0,0.0,0.0,0.085356794,0.024527797,-0.01643187,0.0,-0.024599303,0.64457816,-0.034032077,-0.45553476,0.0,-0.115267895,0.25102443,0.0,-0.015200108,0.0,0.0,0.0,0.0,-0.05540415,-0.049206853,-0.05665369,-0.04427461,0.00037318876,-0.017409334,0.0,0.0,0.0,-0.07411563,-0.0013924309,-0.9274441,-5.0356045,0,0,0.0022606656
0.01082974,-0.17331457,0.20553756,0.016321583,0.042797066,0.00038812123,-0.14275064,0.009633613,-0.090499885,0.00024774024,-0.60769135,0.21954067,0.03620336,-0.011714166,0.0,0.0,0.0,0.08308534,-0.18913403,-0.09716198,0.0,-0.008931153,0.4338843,-0.032398175,-0.43438166,0.0,-0.12869637,0.25126368,0.0,-0.014969466,0.0,0.0,0.0,0.0,-0.07240312,-0.040841002,-0.01473195,-0.039011423,-0.004093449,-0.02466929,0.0,0.0,0.0,-0.06687555,-0.008806875,-1.048087,-4.974204,0,0,0.0021390477
-0.0062393015,-0.25225082,-1.8094336,0.06732925,-0.2417647,-0.08464657,-0.60171396,0.006983749,0.089478984,-0.06783512,0.19248407,-0.12857485,-0.053262137,-0.058795657,0.0,0.0,0.0,-0.16515663,0.016112238,-0.12435822,0.0,-0.35111138,-0.20453875,0.1145934,-0.5259203,0.0,-0.6462843,-0.19942698,0.0,0.043684192,0.0,0.0,0.0,0.0,-0.02761024,-0.006639677,-0.09183652,-0.024177618,-0.013631848,-0.0057531395,0.0,0.0,0.0,-0.22194082,0.0034821015,-1.5323516,0.22699143,0,0,0.0026947982
-0.024890522,0.022476312,0.40267196,0.08301783,0.01855803,0.000418286,-0.43765512,0.009204042,-0.20864056,-0.030305617,-0.31699112,0.2141801,-0.03173332,0.0524045,0.0,0.0,0.0,0.056744125,0.010541106,0.020129181,0.0,0.0005191467,0.4461691,-0.05197148,-0.45167446,0.0,-0.11814583,0.24110115,0.0,-0.028818205,0.0,0.0,0.0,0.0,-0.08890329,-0.034819614,-0.0065470245,-0.038718697,-0.005554442,-0.015364982,0.0,0.0,0.0,-0.05830685,-0.00202401,-1.084305,-5.6089478,0,0,0.0018406354
0.0060340445,0.090656415,0.8242333,0.13808413,0.034458037,0.0017937226,-0.3190607,0.0056599085,0.18059666,0.05003961,0.24073513,-0.039702795,-0.021420099,-0.026171388,0.0,0.0,0.0,0.107646726,0.025078513,0.07850876,0.0,0.112814866,2.095135,0.0080086645,-0.20808862,0.0,-0.22626829,0.8032021,0.0,0.01567881,0.0,0.0,0.0,0.0,-0.02274045,-0.029441383,-0.028743427,-0.006127264,-0.00056469033,-0.0045451536,0.0,0.0,0.0,-0.018646091,-0.012283719,-0.29818842,2.6279836,1,1,0.99904674
-6.056938e-05,0.02132906,-2.6423357,-0.4915416,-0.2321716,0.003938426,-0.18706733,0.0065271836,-0.085989535,-0.010590352,0.12267089,0.3925628,0.013021371,0.040848978,0.0,0.0,0.0,-1.2533226,-0.20154315,-0.18777683,0.0,-0.08592108,-0.19878352,-0.007634668,0.22351761,0.0,-0.037118867,-0.09912312,0.0,-0.090956844,0.0,0.0,0.0,0.0,-0.075591624,0.014305372,0.02013482,0.20160113,-0.01988415,-0.04897049,0.0,0.0,0.0,-0.20750034,-0.017446047,-0.996948,0.21635339,0,0,0.005875404
0.0023927032,0.09953916,0.8036902,0.08189826,0.028748874,0.0037540072,-0.30015004,0.007972511,0.10808855,0.025777914,0.16247778,-0.058340263,-0.02507254,-0.033128344,0.0,0.0,0.0,0.11194087,0.024317445,0.08969946,0.0,0.07403591,0.2668304,0.1472488,-0.14544123,0.0,-0.16861981,-0.08684133,0.0,-0.042746205,0.0,0.0,0.0,0.0,0.12785277,0.028098337,-0.0024591088,-0.0073303813,-0.003311114,-0.0059142048,0.0,0.0,0.0,-0.014263223,-0.004561115,3.94,1.1843922,1,1,0.9992472
-0.01964596,0.025170138,0.35490423,0.03981302,0.01817705,0.00011472608,-0.35620123,0.0057351515,-0.15749781,-0.027716635,-0.5346523,0.20809317,0.039311375,-0.009695953,0.0,0.0,0.0,0.05675315,-0.19727057,-0.14954086,0.0,-0.021557866,0.4208802,-0.033676848,-0.41603294,0.0,-0.12749006,0.23739603,0.0,-0.037780147,0.0,0.0,0.0,0.0,-0.08006853,-0.03928935,-0.00809131,-0.0382841,-0.0049784714,-0.025473874,0.0,0.0,0.0,-0.06364401,-0.009082349,-1.0824823,-5.1665664,0,0,0.0016098715
-0.0036840409,-0.37309486,-2.0258586,0.07968054,-0.21862656,-0.07769099,-0.5874218,0.00783723,0.08263179,-0.040715005,0.18836212,-0.12176795,-0.034796868,-0.061682254,0.0,0.0,0.0,0.02653127,0.02018825,-0.09194076,0.0,-0.17527057,-0.3432732,0.11213268,-0.53942555,0.0,-0.66902494,-0.21643552,0.0,-0.020451196,0.0,0.0,0.0,0.0,-0.07267831,-0.09481521,-0.086092286,-0.037867248,-0.013735574,-0.0076000234,0.0,0.0,0.0,-0.21636316,0.0024981957,-1.5180228,0.20954023,0,0,0.0021320193
0.0060340445,0.090656415,0.8242333,0.13808413,0.034458037,0.0017937226,-0.3190607,0.0056599085,0.18059666,0.05003961,0.24073513,-0.039702795,-0.021420099,-0.026171388,0.0,0.0,0.0,0.107646726,0.025078513,0.07850876,0.0,0.112814866,2.095135,0.0080086645,-0.20808862,0.0,-0.22626829,0.8032021,0.0,0.01567881,0.0,0.0,0.0,0.0,-0.02274045,-0.029441383,-0.028743427,-0.006127264,-0.00056469033,-0.0045451536,0.0,0.0,0.0,-0.018646091,-0.012283719,-0.29818842,2.6279836,1,1,0.99904674
0.0038320536,-0.13042447,-0.4160349,0.09936485,0.08470123,-0.008527515,-0.10454717,0.006770825,0.14919327,0.048305925,0.31475466,-0.052111104,-0.024577152,-0.030910874,0.0,0.0,0.0,0.09578023,0.020567084,0.15826415,0.0,0.20457937,3.1062443,0.0013132864,-0.20041071,0.0,-0.24323459,0.9713318,0.0,0.048990846,0.0,0.0,0.0,0.0,-0.020929903,-0.037591256,-0.06587641,-0.01104507,-0.0025749675,0.0011774042,0.0,0.0,0.0,-0.08302693,-0.007124116,-0.3477218,2.3069084,1,1,0.9986493
0.0060340445,0.090656415,0.8242333,0.13808413,0.034458037,0.0017937226,-0.3190607,0.0056599085,0.18059666,0.05003961,0.24073513,-0.039702795,-0.021420099,-0.026171388,0.0,0.0,0.0,0.107646726,0.025078513,0.07850876,0.0,0.112814866,2.095135,0.0080086645,-0.20808862,0.0,-0.22626829,0.8032021,0.0,0.01567881,0.0,0.0,0.0,0.0,-0.02274045,-0.029441383,-0.028743427,-0.006127264,-0.00056469033,-0.0045451536,0.0,0.0,0.0,-0.018646091,-0.012283719,-0.29818842,2.6279836,1,1,0.99904674
-0.06551176,0.08826694,-1.1652635,0.0012149445,0.053892702,0.0071007656,-1.0453032,-0.00040803687,0.19506438,0.022269526,0.18893377,-0.17886926,-0.045166858,-0.01916153,0.0,0.0,0.0,0.11359193,0.017531892,0.14260812,0.0,0.0273741,-0.4063879,0.10386315,-0.0031438244,0.0,-0.11573813,-0.22837566,0.0,-0.07706487,0.0,0.0,0.0,0.0,-0.08581534,-0.053508904,-0.075841986,-0.036503717,-0.01267678,-0.023103364,0.0,0.0,0.0,-0.45325813,-0.005204082,-0.41408285,0.2655088,0,0,0.07496659
0.0032246022,0.0744442,0.742121,0.07772799,0.028066061,0.0034930117,-0.32883903,0.008492604,-0.16584264,-0.032847278,0.12120536,0.18694001,-0.016038107,-0.014590326,0.0,0.0,0.0,0.08450317,0.021984877,0.069188446,0.0,0.019059164,0.27624887,0.20404886,-0.17837855,0.0,-0.20077118,-0.07872605,0.0,-0.02617597,0.0,0.0,0.0,0.0,0.14727429,0.061058268,-0.00652905,-0.013632223,-0.0097789895,-0.0091031995,0.0,0.0,0.0,-0.00024973927,-0.0029417519,3.9597719,1.125555,1,1,0.9989936
-0.019709222,0.019610377,0.35785106,0.03776411,0.018089723,0.00011472608,-0.36213794,0.0057351515,-0.15677345,-0.027392475,-0.5185661,0.16370332,0.039311375,-0.008335899,0.0,0.0,0.0,0.05727583,-0.19681631,-0.14911376,0.0,-0.020931948,0.43150985,-0.03270717,-0.4165078,0.0,-0.12749006,0.23734897,0.0,-0.03762913,0.0,0.0,0.0,0.0,-0.07990841,-0.039210465,-0.008920068,-0.04287551,-0.005264486,-0.025473874,0.0,0.0,0.0,-0.065045826,-0.009082349,-1.0830401,-5.1648083,0,0,0.0015638438
0.0041559543,0.074659154,-0.12814893,0.13801244,0.040348258,0.0020164805,-0.5107227,0.005217232,-0.14557423,0.052014466,0.29913563,0.1559532,-0.024176585,-0.030379761,0.0,0.0,0.0,0.0930324,0.020255337,0.0669931,0.0,0.022632206,2.5515783,0.0009944532,-0.24684991,0.0,-0.26597956,0.7522963,0.0,0.0056330455,0.0,0.0,0.0,0.0,0.0012211585,-0.054456096,-0.024042066,-0.016429652,-0.006263122,-0.0054346803,0.0,0.0,0.0,-0.05027585,-0.013457023,-0.40075105,2.3755214,1,1,0.9959667
-0.009074789,0.38535962,1.0542461,-0.06468342,0.048149414,0.003896588,1.0144254,-0.004299082,-0.07707872,-0.03490175,-0.3827301,-0.1355013,0.015104552,0.075663336,0.0,0.0,0.0,0.15605986,-0.023766855,-0.0110586425,0.0,0.027173268,-0.104129836,0.037404552,0.03812929,0.0,-0.2292959,-0.0560398,0.0,-0.0043032523,0.0,0.0,0.0,0.0,0.20318834,0.057236213,0.001286455,0.13841471,-0.01630207,0.10088979,0.0,0.0,0.0,-0.49914598,0.0014536439,-0.049334224,1.076214,1,1,0.9707738
0.009569827,0.14107278,0.6816207,0.09853528,0.028182486,0.0038407897,-0.058409356,0.01299971,-0.015790772,-0.024658546,0.1307439,0.22433442,-0.005561411,0.0541788,0.0,0.0,0.0,0.1136934,0.018847827,0.038495153,0.0,0.03328324,0.28235528,0.117392555,-0.16100837,0.0,-0.18857601,-0.07449684,0.0,-0.018750496,0.0,0.0,0.0,0.0,0.15896206,0.05149322,-0.0106275305,-0.0136159025,-0.005535591,-0.0065873433,0.0,0.0,0.0,-0.0031251002,-0.0016307225,3.7076888,1.1861608,1,1,0.9993081
-0.010604266,0.030622864,-2.1828327,0.08551866,-0.12355417,-0.05125866,0.3543547,0.015245783,0.07305238,0.0084285205,-0.4899758,-0.119130686,-0.07114356,-0.046574067,0.0,0.0,0.0,-0.5788179,0.031858154,-0.26310587,0.0,-0.012251396,-0.2807134,0.06491941,-0.33696753,0.0,-0.5488964,-0.5383581,0.0,-0.11024002,0.0,0.0,0.0,0.0,-0.04714756,-0.016414274,-0.013717588,-0.01660617,-0.0058501493,-0.0071444223,0.0,0.0,0.0,-0.19293429,-0.026125092,-1.575267,0.3009419,0,0,0.0026506241
0.0033474772,0.14635597,0.29866523,-0.25829166,-0.15306133,0.003803207,-0.60916597,-0.009713618,0.13547221,-0.025851237,0.24323891,-0.15011823,-0.045939982,-0.040915832,0.0,0.0,0.0,-0.27836272,-0.061263032,-0.13844454,0.0,-0.08611384,-0.27481046,0.11409587,0.075636126,0.0,-0.46607175,-0.21608897,0.0,-0.054490626,0.0,0.0,0.0,0.0,-0.097714655,-0.119740464,-0.047591496,0.080906466,-0.021195658,-0.054401454,0.0,0.0,0.0,-0.520259,-0.0010441209,-0.093245655,0.16514844,0,0,0.1434599
-0.01931941,-0.1355508,0.20741293,0.08033426,0.029862255,0.00055303733,-0.40483087,0.008847999,-0.1803727,-0.031209849,-0.37539443,0.25808018,-0.0368144,0.016763382,0.0,0.0,0.0,0.056960765,0.00744818,0.007124719,0.0,-0.0141189685,0.45678994,-0.047409832,-0.43353838,0.0,-0.12417527,0.25412443,0.0,-0.01735715,0.0,0.0,0.0,0.0,-0.07921372,-0.040400963,-0.028406337,-0.039319478,-0.0044311266,-0.014904942,0.0,0.0,0.0,-0.056981646,-0.0016346487,-1.0705726,-5.3588004,0,0,0.0017262535
-0.025546042,0.032433886,0.39385337,0.03617748,0.029371347,0.00015882461,-0.15654367,0.0129693225,-0.15247758,-0.02705227,-0.5042077,0.17124537,-0.0033772327,0.01255895,0.0,0.0,0.0,0.080190755,-0.05548204,-0.05518033,0.0,0.0028325298,0.4332247,-0.031812485,-0.46205643,0.0,-0.1259885,0.24169001,0.0,-0.018829595,0.0,0.0,0.0,0.0,-0.07873677,-0.040157415,-0.012665569,-0.043002054,-0.0061906786,-0.025334023,0.0,0.0,0.0,-0.06372977,-0.008666226,-1.0680224,-5.466312,0,0,0.0019966566
-0.014399136,-0.36489168,-2.3622272,-0.10656643,-0.00880672,0.00058817916,0.10342695,-0.031883337,-0.15402666,-0.07694047,-0.73306555,-0.2194529,-0.03049429,0.06256863,0.0,0.0,0.0,-0.07437199,-0.11705269,-0.11226037,0.0,-0.020571198,0.120814435,-0.0067109223,-0.0768786,0.0,-0.31457928,-0.24091011,0.0,0.035996564,0.0,0.0,0.0,0.0,-0.05129683,0.036310673,0.009793767,-0.019453622,0.008890514,0.03863856,0.0,0.0,0.0,-0.22297235,-0.010418016,-0.094565816,-0.8274176,0,0,0.0060309377
-0.018089944,-0.15686293,-0.1582998,0.067935534,0.037012443,-0.018253356,-0.39945537,0.00712134,0.07067599,-0.059067957,-0.48478198,-0.08222489,-0.055716198,-0.04229403,0.0,0.0,0.0,0.060975347,0.010923385,-0.0045958804,0.0,-0.15535018,0.5443461,-0.034349654,-0.3410766,0.0,-0.100307755,0.27145082,0.0,-0.007882028,0.0,0.0,0.0,0.0,-0.068498656,-0.05074458,-0.03682092,-0.039902106,-0.0040410087,-0.014782248,0.0,0.0,0.0,-0.08075228,-0.0012028648,-0.9896844,-4.6804543,0,0,0.001937011
0.0013218765,0.16041946,0.7679183,0.08437949,0.030441228,-0.042295154,-0.076571874,0.012923872,-0.06154476,-0.034384217,0.11953103,-0.09193322,-0.039343685,-0.029903594,0.0,0.0,0.0,0.10500852,0.024895666,0.050597094,0.0,-0.068124846,0.24991749,0.11397753,-0.1518374,0.0,-0.16364406,-0.07516798,0.0,-0.012257057,0.0,0.0,0.0,0.0,0.15363234,0.03405914,-0.010176213,-0.014849726,-0.012806924,-0.0059323916,0.0,0.0,0.0,-0.014997313,-0.0016178449,3.8306663,1.2482365,1,1,0.9989427
-0.0042042932,-0.2779076,-0.9005188,0.02899078,0.12811537,0.014543706,-0.22712582,0.0082615,-0.036582615,-0.02138446,-0.32052177,0.34027922,-0.02176754,0.0012378639,0.0,0.0,0.0,0.12718259,0.011839572,0.039778177,0.0,-0.09066292,0.12077838,0.11785023,-0.13145484,0.0,-0.18486837,-0.062198408,0.0,0.03643839,0.0,0.0,0.0,0.0,-0.058512483,0.009743124,-0.025111945,-0.010424763,-0.0032703362,0.0014695749,0.0,0.0,0.0,-0.04566794,0.0012288981,5.0860224,0.6926003,1,1,0.99402726
-0.1437915,0.14548123,-0.36439934,0.011691492,0.027167339,0.0027705878,-0.81289685,0.004762398,-0.27508575,-0.03576578,0.16342935,0.22597,-0.034313202,-0.03891831,0.0,0.0,0.0,0.11942387,0.012815434,0.0039981226,0.0,-0.0076307007,-0.12492388,0.07054157,-0.59733814,0.0,-0.7332075,-0.2834104,0.0,-0.035510615,0.0,0.0,0.0,0.0,-0.15763673,-0.099151224,-0.024924345,-0.04595572,-0.016157543,-0.006320821,0.0,0.0,0.0,-0.13738112,-0.006202565,-1.514829,0.28006092,0,0,0.02515414
-0.03282751,-0.18071936,-0.1498399,0.003179494,0.011920244,0.00072172645,-0.14247344,0.008558394,-0.13244896,-0.037297923,-0.5373948,0.26471356,-0.02730544,0.05011878,0.0,0.0,0.0,0.07562958,-0.03506084,-0.040692545,0.0,-0.0027,0.5115093,-0.03247684,-0.45655808,0.0,-0.11494659,0.25381786,0.0,-0.015607896,0.0,0.0,0.0,0.0,-0.07434382,-0.040386964,-0.0141687775,-0.037945695,-0.0038738246,-0.026068645,0.0,0.0,0.0,-0.07065082,-0.001591681,-1.0546969,-4.9112053,0,0,0.001979889
0.0035427448,0.1000836,0.7902715,0.082724854,0.028403841,0.0034637616,-0.30237705,0.007904845,0.10901131,0.025710147,0.13849138,-0.058005378,-0.025510494,-0.031816147,0.0,0.0,0.0,0.1113346,0.024501998,0.08975363,0.0,0.07194552,0.24331154,0.122115396,-0.14462513,0.0,-0.16880992,-0.08693324,0.0,-0.04220807,0.0,0.0,0.0,0.0,0.15945671,0.020448605,0.0057160943,-0.0071471734,-0.004171251,-0.0065125506,0.0,0.0,0.0,-0.0138121825,-0.004612179,3.9364312,1.2424948,1,1,0.9992472
0.00174934,0.1240762,0.7549403,0.10108295,0.028718483,0.0034930117,-0.30132356,0.008457501,-0.036343616,-0.02517173,0.14305367,0.22195299,-0.011255333,0.053482585,0.0,0.0,0.0,0.08419069,0.021990005,0.040777598,0.0,0.01968307,0.3009068,0.15012072,-0.16834696,0.0,-0.19633871,-0.076799564,0.0,-0.023464084,0.0,0.0,0.0,0.0,0.13414714,0.062113836,-0.0029833117,-0.013632223,-0.0050254,-0.0065409704,0.0,0.0,0.0,0.0016376651,-0.0029417519,3.883747,1.1219063,1,1,0.9992254
-0.0047496976,-0.22290613,-1.8595245,-0.027551241,0.011428228,0.0033144183,-0.60587096,-0.00013526017,-0.2126661,-0.0646402,0.14530595,-0.28996763,-0.023984272,-0.033655766,0.0,0.0,0.0,0.08778361,-0.0034559108,0.016970051,0.0,-0.07198389,0.13720265,-0.09318026,-0.088480674,0.0,-0.23227006,-0.2915515,0.0,-0.08982486,0.0,0.0,0.0,0.0,-0.094112866,-0.020231996,0.036256045,0.22141704,-0.049919084,-0.066645466,0.0,0.0,0.0,-0.1985074,-0.008132603,-0.14101347,-1.1895258,0,0,0.010410966
0.0023927032,0.09953916,0.8036902,0.08189826,0.028748874,0.0037540072,-0.30015004,0.007972511,0.10808855,0.025777914,0.16247778,-0.058340263,-0.02507254,-0.033128344,0.0,0.0,0.0,0.11194087,0.024317445,0.08969946,0.0,0.07403591,0.2668304,0.1472488,-0.14544123,0.0,-0.16861981,-0.08684133,0.0,-0.042746205,0.0,0.0,0.0,0.0,0.12785277,0.028098337,-0.0024591088,-0.0073303813,-0.003311114,-0.0059142048,0.0,0.0,0.0,-0.014263223,-0.004561115,3.94,1.1843922,1,1,0.9992472
0.0035427448,0.1000836,0.7902715,0.082724854,0.028403841,0.0034637616,-0.30237705,0.007904845,0.10901131,0.025710147,0.13849138,-0.058005378,-0.025510494,-0.031816147,0.0,0.0,0.0,0.1113346,0.024501998,0.08975363,0.0,0.07194552,0.24331154,0.122115396,-0.14462513,0.0,-0.16880992,-0.08693324,0.0,-0.04220807,0.0,0.0,0.0,0.0,0.15945671,0.020448605,0.0057160943,-0.0071471734,-0.004171251,-0.0065125506,0.0,0.0,0.0,-0.0138121825,-0.004612179,3.9364312,1.2424948,1,1,0.9992472
0.04111112,-0.22999164,-2.8289993,-0.07979194,-0.0769279,0.0018035339,0.43671146,-0.006536273,0.46031326,0.0013291839,0.49613324,-0.13317557,0.005165834,0.070833735,0.0,0.0,0.0,-0.11343848,0.02636258,-0.02269265,0.0,0.081915244,-0.24163298,0.06708114,-0.106077045,0.0,-0.22565645,-0.254087,0.0,0.019840853,0.0,0.0,0.0,0.0,-0.031637017,0.11496189,0.17609474,-0.014006718,0.036350697,0.12789123,0.0,0.0,0.0,0.103358254,0.04493516,0.1567496,0.4472878,1,0,0.336699
0.00041673152,-0.26724806,-2.9027693,-0.16328797,-0.17064409,0.001966836,-0.27967098,-0.0022610575,0.0819246,-0.02480817,-0.3707236,0.18188855,-0.006874237,0.03613498,0.0,0.0,0.0,-0.31630248,-0.1583124,-0.13511091,0.0,-0.10174743,-0.7723582,0.050836295,-0.22675264,0.0,-0.5739089,-0.16046509,0.0,-0.008544871,0.0,0.0,0.0,0.0,-0.049927317,-0.023507327,-0.026285257,-0.027140254,-0.0067032515,-0.01445322,0.0,0.0,0.0,-0.17373355,-0.003503585,-1.4196408,0.58985156,0,0,0.001262645
0.0060340445,0.07153596,0.8012664,0.13786091,0.034458037,-0.0077819843,-0.3474299,0.0056599085,0.17826758,0.05003961,0.24291925,-0.039702795,-0.021459948,-0.026199609,0.0,0.0,0.0,0.08120782,0.021332426,0.07850876,0.0,0.106805034,2.1140194,0.007914994,-0.20808862,0.0,-0.2261506,0.80359805,0.0,0.01567881,0.0,0.0,0.0,0.0,-0.024806771,-0.027263608,-0.028743427,-0.006127264,-0.00056469033,-0.0041776826,0.0,0.0,0.0,-0.013753884,-0.012283719,-0.30053112,2.6255279,1,1,0.99895006
-0.002951638,-0.23003772,-1.9794273,0.074099004,-0.2310949,-0.04803785,-0.60981786,0.0052465783,0.11221481,0.0329228,0.21561593,-0.117514364,-0.04179474,-0.043045934,0.0,0.0,0.0,-0.25408944,0.015896207,-0.057436064,0.0,-0.17189498,-0.34889093,0.11389894,-0.509522,0.0,-0.66739845,-0.21272838,0.0,-0.011981941,0.0,0.0,0.0,0.0,-0.06739857,-0.03734403,-0.0908534,-0.039223503,-0.012653234,-0.0072471667,0.0,0.0,0.0,-0.22621241,0.004240916,-1.5244248,0.044101503,0,0,0.002119607
-0.013123553,0.020908516,0.3876648,-0.006278967,0.026212707,0.00016909157,-0.45572037,0.0015998892,-0.16273478,-0.036471285,-0.55614215,0.1578168,-0.0154826045,0.030724471,0.0,0.0,0.0,0.059587065,-0.043421708,-0.026441237,0.0,-0.020949382,0.45364302,-0.033131164,-0.42713127,0.0,-0.12683286,0.2398181,0.0,-0.03817058,0.0,0.0,0.0,0.0,-0.08547224,-0.039515566,-0.008358232,-0.04287551,-0.0064909933,-0.025545403,0.0,0.0,0.0,-0.06670248,-0.008938813,-1.0857397,-5.4289384,0,0,0.0013422264
0.0060340445,0.090656415,0.8242333,0.13808413,0.034458037,0.0017937226,-0.3190607,0.0056599085,0.18059666,0.05003961,0.24073513,-0.039702795,-0.021420099,-0.026171388,0.0,0.0,0.0,0.107646726,0.025078513,0.07850876,0.0,0.112814866,2.095135,0.0080086645,-0.20808862,0.0,-0.22626829,0.8032021,0.0,0.01567881,0.0,0.0,0.0,0.0,-0.02274045,-0.029441383,-0.028743427,-0.006127264,-0.00056469033,-0.0045451536,0.0,0.0,0.0,-0.018646091,-0.012283719,-0.29818842,2.6279836,1,1,0.99904674
-0.015148801,0.018724762,0.3988963,0.07852562,0.018521175,0.0004556026,-0.43714836,0.00918955,-0.20937832,-0.02803341,-0.3133884,0.232178,-0.036931068,0.019439938,0.0,0.0,0.0,0.055959046,0.011093812,0.01644792,0.0,-0.0033183233,0.44255117,-0.04980149,-0.44060984,0.0,-0.11900247,0.24153003,0.0,-0.028672963,0.0,0.0,0.0,0.0,-0.08903052,-0.037420157,-0.0056621963,-0.038718697,-0.005554442,-0.0154080335,0.0,0.0,0.0,-0.057331756,-0.0016346487,-1.0855268,-5.6076465,0,0,0.0018120697
-0.008056328,0.07613373,0.39391237,-0.038488027,0.018372465,0.0012360953,-0.5193847,-5.2151736e-05,-0.22464806,-0.03123382,0.08320345,0.19819614,-0.0046936343,0.04085909,0.0,0.0,0.0,0.052368846,0.005184949,0.006892706,0.0,-0.02162992,0.44549105,-0.057126865,-0.4354478,0.0,-0.12807857,0.25852388,0.0,-0.013179316,0.0,0.0,0.0,0.0,-0.08465184,-0.06433246,-0.016259227,-0.043235283,-0.0044502686,-0.013970553,0.0,0.0,0.0,-0.024413835,-0.0013173696,-1.0958964,-5.6567535,0,0,0.0021577186
-0.00075418275,0.048893955,-0.5022903,0.08465754,-0.023271004,0.008992609,0.8237976,0.0137542235,0.090871885,0.011963721,0.18751709,0.4036769,-0.00045297953,0.09487994,0.0,0.0,0.0,0.108903915,0.01643056,0.032903887,0.0,0.046571594,0.0544108,0.09573444,-0.15793636,0.0,-0.20422947,-0.37238544,0.0,-0.08629205,0.0,0.0,0.0,0.0,-0.033386637,-0.017398719,-0.003194549,-0.0071622855,-0.010624483,-0.009132209,0.0,0.0,0.0,-0.062171333,-0.007964748,4.4840627,0.7802952,1,1,0.9987206
